date,team,opp,wl
Sunday May 14 (2),PHI,WSN,L
Tuesday May 16,PHI,TEX,L
Wednesday May 17,PHI,TEX,L
Thursday May 18,PHI,TEX,L
Friday May 19,PHI,PIT,W
Saturday May 20,PHI,PIT,L
Sunday May 21,PHI,PIT,L
Monday May 22,PHI,COL,L
Tuesday May 23,PHI,COL,L
Wednesday May 24,PHI,COL,L
Thursday May 25,PHI,COL,W
Friday May 26,PHI,CIN,L
Saturday May 27,PHI,CIN,W
Sunday May 28,PHI,CIN,L
Monday May 29,PHI,MIA,L
Tuesday May 30,PHI,MIA,L
Wednesday May 31,PHI,MIA,L
Friday Jun 2,PHI,SFG,L
Saturday Jun 3,PHI,SFG,W
Sunday Jun 4,PHI,SFG,W
Monday Jun 5,PHI,ATL,W
Tuesday Jun 6,PHI,ATL,7:35
Wednesday Jun 7,PHI,ATL,7:35
Thursday Jun 8,PHI,ATL,7:35
Friday Jun 9,PHI,STL,8:15
Saturday Jun 10,PHI,STL,2:15
Sunday Jun 11,PHI,STL,2:15
Monday Jun 12,PHI,BOS,7:10
Tuesday Jun 13,PHI,BOS,7:10
Wednesday Jun 14,PHI,BOS,7:05
Thursday Jun 15,PHI,BOS,7:05
Friday Jun 16,PHI,ARI,7:05
Saturday Jun 17,PHI,ARI,4:05
Sunday Jun 18,PHI,ARI,1:35
Tuesday Jun 20,PHI,STL,7:05
Wednesday Jun 21,PHI,STL,7:05
Thursday Jun 22,PHI,STL,1:05
Friday Jun 23,PHI,ARI,9:40
Saturday Jun 24,PHI,ARI,10:1
Sunday Jun 25,PHI,ARI,4:10
Monday Jun 26,PHI,ARI,3:40
Tuesday Jun 27,PHI,SEA,10:1
Wednesday Jun 28,PHI,SEA,3:40
Friday Jun 30,PHI,NYM,7:10
Saturday Jul 1,PHI,NYM,4:10
Sunday Jul 2,PHI,NYM,1:10
Monday Jul 3,PHI,PIT,7:05
Tuesday Jul 4,PHI,PIT,4:05
Wednesday Jul 5,PHI,PIT,7:05
Thursday Jul 6,PHI,PIT,6:05
Friday Jul 7,PHI,SDP,6:35
Saturday Jul 8,PHI,SDP,4:05
Sunday Jul 9,PHI,SDP,1:35
Friday Jul 14,PHI,MIL,8:10
Saturday Jul 15,PHI,MIL,7:10
Sunday Jul 16,PHI,MIL,2:10
Monday Jul 17,PHI,MIA,7:10
Tuesday Jul 18,PHI,MIA,7:10
Wednesday Jul 19,PHI,MIA,12:1
Friday Jul 21,PHI,MIL,7:05
Saturday Jul 22,PHI,MIL,7:05
Sunday Jul 23,PHI,MIL,1:35
Monday Jul 24,PHI,HOU,7:05
Tuesday Jul 25,PHI,HOU,7:05
Wednesday Jul 26,PHI,HOU,7:05
Friday Jul 28,PHI,ATL,7:05
Saturday Jul 29,PHI,ATL,7:05
Sunday Jul 30,PHI,ATL,1:35
Monday Jul 31,PHI,ATL,12:3
Tuesday Aug 1,PHI,LAA,10:0
Wednesday Aug 2,PHI,LAA,10:0
Thursday Aug 3,PHI,LAA,10:0
Friday Aug 4,PHI,COL,8:40
Saturday Aug 5,PHI,COL,8:10
Sunday Aug 6,PHI,COL,3:10
Tuesday Aug 8,PHI,ATL,7:35
Wednesday Aug 9,PHI,ATL,7:35
Thursday Aug 10,PHI,NYM,7:05
Friday Aug 11,PHI,NYM,7:05
Saturday Aug 12,PHI,NYM,7:05
Sunday Aug 13,PHI,NYM,1:35
Monday Aug 14,PHI,SDP,10:1
Tuesday Aug 15,PHI,SDP,10:1
Wednesday Aug 16,PHI,SDP,3:40
Thursday Aug 17,PHI,SFG,10:1
Friday Aug 18,PHI,SFG,10:1
Saturday Aug 19,PHI,SFG,9:05
Sunday Aug 20,PHI,SFG,4:05
Tuesday Aug 22,PHI,MIA,3:33
Tuesday Aug 22,PHI,MIA,4:05
Wednesday Aug 23,PHI,MIA,7:05
Thursday Aug 24,PHI,MIA,1:05
Friday Aug 25,PHI,CHC,7:05
Saturday Aug 26,PHI,CHC,7:05
Sunday Aug 27,PHI,CHC,1:35
Monday Aug 28,PHI,ATL,7:05
Tuesday Aug 29,PHI,ATL,7:05
Wednesday Aug 30,PHI,ATL,1:05
Thursday Aug 31,PHI,MIA,7:10
Friday Sep 1,PHI,MIA,7:10
Saturday Sep 2,PHI,MIA,7:10
Sunday Sep 3,PHI,MIA,1:10
Monday Sep 4,PHI,NYM,1:10
Tuesday Sep 5,PHI,NYM,7:10
Wednesday Sep 6,PHI,NYM,7:10
Thursday Sep 7,PHI,WSN,7:05
Friday Sep 8,PHI,WSN,7:05
Saturday Sep 9,PHI,WSN,7:05
Sunday Sep 10,PHI,WSN,1:35
Tuesday Sep 12,PHI,MIA,7:05
Wednesday Sep 13,PHI,MIA,7:05
Thursday Sep 14,PHI,MIA,7:05
Friday Sep 15,PHI,OAK,7:05
Saturday Sep 16,PHI,OAK,7:05
Sunday Sep 17,PHI,OAK,1:35
Monday Sep 18,PHI,LAD,7:05
Tuesday Sep 19,PHI,LAD,7:05
Wednesday Sep 20,PHI,LAD,7:05
Thursday Sep 21,PHI,LAD,1:05
Friday Sep 22,PHI,ATL,7:35
Saturday Sep 23,PHI,ATL,7:10
Sunday Sep 24,PHI,ATL,1:35
Monday Sep 25,PHI,WSN,7:05
Tuesday Sep 26,PHI,WSN,7:05
Wednesday Sep 27,PHI,WSN,7:05
Friday Sep 29,PHI,NYM,7:05
Saturday Sep 30,PHI,NYM,7:05
Sunday Oct 1,PHI,NYM,3:05
